Date,Book,Away Moneyline,Home Moneyline,Away Pointspread points,Away Pointspread odds,Home Pointspread points,Home Pointspread odds,Total points,Over odds,Under odds,Implied Probability,Juice,Time to close,Moneyline,Spread,Total
Wed Oct 03 2018 12:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,44.5,-110,-110,,,,,,
Wed Oct 03 2018 13:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,44.5,-110,-110,,,,,,
Wed Oct 03 2018 14:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,44.5,-110,-110,,,,,,
Wed Oct 03 2018 15:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,44.5,-110,-110,,,,,,
Wed Oct 03 2018 16:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,44.5,-110,-110,,,,,,
Wed Oct 03 2018 17:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,44.5,-110,-110,,,,,,
Wed Oct 03 2018 18:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Wed Oct 03 2018 19:46:38 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Wed Oct 03 2018 20:31:34 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Wed Oct 03 2018 21:31:35 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Wed Oct 03 2018 22:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Wed Oct 03 2018 23:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Thu Oct 04 2018 00:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Thu Oct 04 2018 01:31:34 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,45,-110,-110,,,,,,
Thu Oct 04 2018 02:31:34 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-110,-110,,,,,,
Thu Oct 04 2018 03:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-110,-110,,,,,,
Thu Oct 04 2018 04:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-110,-110,,,,,,
Thu Oct 04 2018 05:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-110,-110,,,,,,
Thu Oct 04 2018 06:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-110,-110,,,,,,
Thu Oct 04 2018 07:31:32 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-110,-110,,,,,,
Thu Oct 04 2018 08:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-111,-109,,,,,,
Thu Oct 04 2018 09:31:32 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-111,-109,,,,,,
Thu Oct 04 2018 10:31:32 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-111,-109,,,,,,
Thu Oct 04 2018 11:31:34 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-111,-109,,,,,,
Thu Oct 04 2018 12:31:32 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-111,-109,,,,,,
Thu Oct 04 2018 13:31:34 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-111,-109,,,,,,
Thu Oct 04 2018 14:31:34 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45,-111,-109,,,,,,
Thu Oct 04 2018 15:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 16:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 17:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,46,-111,-109,,,,,,
Thu Oct 04 2018 18:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,46,-111,-109,,,,,,
Thu Oct 04 2018 19:31:35 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,46,-111,-109,,,,,,
Thu Oct 04 2018 20:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Thu Oct 04 2018 21:31:34 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Thu Oct 04 2018 22:31:34 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Thu Oct 04 2018 23:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 00:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 01:31:34 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 02:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 03:31:34 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 04:31:31 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 05:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 06:31:34 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 07:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 08:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 09:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 10:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 11:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 12:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 13:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,46.5,-110,-110,,,,,,
Fri Oct 05 2018 14:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 15:31:33 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 16:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 17:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 18:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 19:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 20:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 21:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 22:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 23:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 00:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 01:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 02:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 03:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 04:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 05:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 06:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 07:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 08:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 09:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 10:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 11:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 12:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 13:31:39 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 14:31:41 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 15:31:40 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 16:31:40 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 17:31:38 GMT+0000 (UTC),HotelBook,144,-165,3,-101,-3,-119,46.5,-110,-110,,,,,,
Sat Oct 06 2018 18:31:37 GMT+0000 (UTC),HotelBook,144,-165,3,-101,-3,-119,46.5,-110,-110,,,,,,
Sat Oct 06 2018 19:31:36 GMT+0000 (UTC),HotelBook,144,-165,3,-101,-3,-119,46.5,-110,-110,,,,,,
Sat Oct 06 2018 20:31:36 GMT+0000 (UTC),HotelBook,144,-165,3,-101,-3,-119,46.5,-110,-110,,,,,,
Sat Oct 06 2018 21:31:35 GMT+0000 (UTC),HotelBook,144,-165,3,-101,-3,-119,46.5,-110,-110,,,,,,
Sat Oct 06 2018 22:31:35 GMT+0000 (UTC),HotelBook,144,-165,3,-101,-3,-119,46.5,-110,-110,,,,,,
Sat Oct 06 2018 23:31:34 GMT+0000 (UTC),HotelBook,144,-165,3,-102,-3,-118,46.5,-110,-110,,,,,,
Sun Oct 07 2018 00:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,101,-3,-121,47,-110,-110,,,,,,
Sun Oct 07 2018 01:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,101,-3,-121,47,-110,-110,,,,,,
Sun Oct 07 2018 02:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,104,-3,-124,47,-110,-110,,,,,,
Sun Oct 07 2018 03:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,104,-3,-124,47,-110,-110,,,,,,
Sun Oct 07 2018 04:31:31 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 05:31:31 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 06:31:31 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 07:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,110,-3,-130,47,-110,-110,,,,,,
Sun Oct 07 2018 08:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,110,-3,-130,47,-110,-110,,,,,,
Sun Oct 07 2018 09:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,110,-3,-130,47,-110,-110,,,,,,
Sun Oct 07 2018 10:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,110,-3,-130,47,-110,-110,,,,,,
Sun Oct 07 2018 11:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,110,-3,-130,47,-110,-110,,,,,,
Sun Oct 07 2018 12:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 13:31:33 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 14:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 15:31:32 GMT+0000 (UTC),HotelBook,148,-170,3,105,-3,-125,48,-111,-109,,,,,,
Sun Oct 07 2018 16:31:32 GMT+0000 (UTC),HotelBook,160,-185,3.5,-113,-3.5,-107,48,-111,-109,,,,,,
Sun Oct 07 2018 17:31:32 GMT+0000 (UTC),HotelBook,160,-185,3.5,-113,-3.5,-107,48,-110,-110,,,,,,
Sun Oct 07 2018 18:31:32 GMT+0000 (UTC),HotelBook,160,-185,3.5,-113,-3.5,-107,48,-110,-110,,,,,,
Sun Oct 07 2018 19:31:32 GMT+0000 (UTC),HotelBook,160,-185,3.5,-113,-3.5,-107,48,-115,-105,,,,,,
Mon Oct 01 2018 03:43:33 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 04:43:34 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 05:43:33 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 07:43:33 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 08:43:33 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 09:43:34 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 10:43:34 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 11:43:34 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 12:43:34 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 13:43:33 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 14:43:34 GMT+0000 (UTC),JuliettBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 14:43:34 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 15:43:34 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 16:43:34 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 17:43:34 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 18:43:36 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 19:43:34 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 20:43:34 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 21:43:34 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:42:54 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 23:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 00:46:38 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 01:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 02:46:38 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 03:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 04:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 05:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 06:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 07:46:38 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 08:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 09:46:36 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 10:46:37 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 11:46:37 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 12:46:37 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 13:46:37 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 14:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 15:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,45,-110,-110,,,,,,
Wed Oct 03 2018 16:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,45,-110,-110,,,,,,
Wed Oct 03 2018 17:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,45,-110,-110,,,,,,
Wed Oct 03 2018 18:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,45.5,-110,-110,,,,,,
Wed Oct 03 2018 19:46:37 GMT+0000 (UTC),JuliettBook,140,-165,3,100,-3,-120,45.5,-110,-110,,,,,,
Wed Oct 03 2018 20:31:32 GMT+0000 (UTC),JuliettBook,150,-180,3,100,-3,-120,45.5,-110,-110,,,,,,
Wed Oct 03 2018 21:31:34 GMT+0000 (UTC),JuliettBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Wed Oct 03 2018 22:31:33 GMT+0000 (UTC),JuliettBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Wed Oct 03 2018 23:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Thu Oct 04 2018 00:31:33 GMT+0000 (UTC),JuliettBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Thu Oct 04 2018 01:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Thu Oct 04 2018 02:31:33 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 03:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 04:31:33 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 05:31:33 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 06:31:33 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 07:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 08:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 09:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 10:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 11:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 12:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 13:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,45.5,-115,-105,,,,,,
Thu Oct 04 2018 14:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,45.5,-115,-105,,,,,,
Thu Oct 04 2018 15:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,46,-115,-105,,,,,,
Thu Oct 04 2018 16:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,46,-115,-105,,,,,,
Thu Oct 04 2018 17:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Thu Oct 04 2018 18:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Thu Oct 04 2018 19:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-115,-3,-105,46.5,-115,-105,,,,,,
Thu Oct 04 2018 20:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-115,-3,-105,46.5,-115,-105,,,,,,
Thu Oct 04 2018 21:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Thu Oct 04 2018 22:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Thu Oct 04 2018 23:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 00:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 01:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 02:31:31 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 03:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 04:31:31 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 05:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 06:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 07:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 08:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 09:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 10:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 11:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 12:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 13:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 14:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 15:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 16:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 17:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 18:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 19:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 20:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 21:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Fri Oct 05 2018 22:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 23:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 00:31:35 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 01:31:34 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 02:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 03:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 04:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 05:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Sat Oct 06 2018 06:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Sat Oct 06 2018 07:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
